train_loss,train_acc,val_loss,val_acc
0.2857633394286587,0.9046770743316948,0.08115315897703072,0.9698785579957289
0.0662575425055118,0.9756052642763037,0.04808945796429813,0.9829471201351481
0.050603054506241196,0.9822351924520818,0.040358097848402844,0.9869633124023842
0.04587751404798823,0.984257462210826,0.03832950595850256,0.98674019060976
0.043196733918539024,0.9855501565399708,0.038162148132062,0.9871864341950084
0.04217049571391131,0.9860778591565258,0.03631624988151194,0.9872820578204188
0.04086209593780919,0.9867897264446301,0.036878046853329426,0.9877920504892742
0.0395420567871519,0.9869951408859737,0.045797428587192185,0.9847958435597488
0.0392529182833736,0.9871438892745329,0.03476222327690127,0.9887482867433781
0.03859801189320472,0.9873776367422686,0.0381564918550577,0.9859114525228699
0.03817286905495558,0.9874768023346414,0.03815396925204645,0.9872820578204188
0.037498812730608407,0.9876113842100044,0.03868602643014083,0.9861345743154942
0.03782711972841144,0.9875334683874258,0.037635787806630086,0.9867083160679565
0.03685786288466616,0.9878628398192353,0.033256862654888274,0.9890351576196093
0.037301944499697974,0.9876609670061908,0.037375096065341555,0.9872183087368119
0.03655345795985924,0.9877530493419655,0.03356640694121287,0.9881426704491123
0.035405494399525714,0.9885605405941436,0.03923114902573708,0.9882382940745227
0.03580545221156257,0.9883374180113049,0.03603035921687297,0.9873458069040257
0.03511861260253084,0.9886455396733203,0.032130481645166145,0.9884614158671469
0.034340222095725105,0.9889890776183258,0.0283809517247311,0.9913301246294585
0.03411025379073838,0.9891697006615762,0.029728812551083672,0.9904376374589615
0.03372601973609741,0.9893432404482285,0.026797273504979312,0.9919038663819207
0.03309864094895283,0.9896053209423564,0.026544184192406665,0.9918719918401173
0.03299111130222963,0.9899099009760728,0.028682338067971953,0.9915213718802792
0.03291599735777861,0.9898107353837,0.0290052361764517,0.9916807445892966
0.03180858052950462,0.9902888552040686,0.02613484360174585,0.9919994900073311
0.030999539581682955,0.9908519741036139,0.0277889538910782,0.9906926337933892
0.03148767087551527,0.9904588533624219,0.02620619655791104,0.9935294680138973
0.03042674309250732,0.990859057360212,0.026916285703423637,0.9917126191311
0.03026786766162405,0.9912663446146001,0.02433153613380637,0.99337009530488
